Latitude,Longitude,Elevation,Time,Distance (m),Cumulative Distance (m),Time Diff (s),Speed (m/s),Speed (km/h),Pace (min/km)
51.612166,0.428581,56.8,2022-05-26 19:04:26+00:00,0.0,0.0,0.0,,,
51.612177,0.428558,56.8,2022-05-26 19:04:27+00:00,2.0090158344807767,2.0090158344807767,1.0,2.0090158344807767,7.232457004130796,8.29593594068118
51.612186,0.428543,57.1,2022-05-26 19:04:28+00:00,1.4430187678381856,3.452034602318962,1.0,1.4430187678381856,5.194867564217469,11.549861331072862
51.612195,0.428528,57.1,2022-05-26 19:04:29+00:00,1.4430186204222009,4.895053222741163,1.0,1.4430186204222009,5.194867033519923,11.549862510984303
51.612204,0.428514,57.1,2022-05-26 19:04:30+00:00,1.3939695702059467,6.28902279294711,1.0,1.3939695702059467,5.018290452741408,11.956262907664701
51.612232,0.428491,57.5,2022-05-26 19:04:31+00:00,3.4990386874067547,9.788061480353864,1.0,3.4990386874067547,12.596539274664318,4.763213029524644
51.612241,0.428482,57.6,2022-05-26 19:04:32+00:00,1.1795525647502878,10.967614045104153,1.0,1.1795525647502878,4.246389233101036,14.12965150069002
51.612256,0.428469,57.6,2022-05-26 19:04:33+00:00,1.896348992585129,12.863963037689281,1.0,1.896348992585129,6.826856373306464,8.78881826701447
51.612265,0.428461,57.9,2022-05-26 19:04:34+00:00,1.1444530165480358,14.008416054237317,1.0,1.1444530165480358,4.120030859572929,14.562997716531529
51.612274,0.428453,57.9,2022-05-26 19:04:35+00:00,1.1444529644497716,15.152869018687088,1.0,1.1444529644497716,4.120030672019178,14.562998379474372
51.612371,0.428324,58.9,2022-05-26 19:04:36+00:00,14.011434581816548,29.164303600503636,1.0,14.011434581816548,50.44116449453958,1.1895046555972195
51.612379,0.428308,58.9,2022-05-26 19:04:37+00:00,1.4214785904074245,30.58578219091106,1.0,1.4214785904074245,5.117322925466729,11.724880542794288
51.612403,0.428273,59.3,2022-05-26 19:04:38+00:00,3.6066696265816143,34.192451817492675,1.0,3.6066696265816143,12.984010655693812,4.621068296311703
51.612427,0.428246,59.6,2022-05-26 19:04:39+00:00,3.2600793960855445,37.45253121357822,1.0,3.2600793960855445,11.736285825907961,5.112349928249825
51.612432,0.428237,59.6,2022-05-26 19:04:40+00:00,0.835541261440529,38.28807247501875,1.0,0.835541261440529,3.0079485411859044,19.947149752882602
51.612437,0.428223,59.6,2022-05-26 19:04:41+00:00,1.1180025517470544,39.406075026765805,1.0,1.1180025517470544,4.024809186289396,14.90753902182279
51.612453,0.428192,59.9,2022-05-26 19:04:42+00:00,2.7892830396376724,42.19535806640348,1.0,2.7892830396376724,10.041418942695621,5.975251141537671
51.61249,0.428148,60.2,2022-05-26 19:04:43+00:00,5.12210713714874,47.31746520355222,1.0,5.12210713714874,18.439585693735467,3.2538692027328997
51.612507,0.428127,60.3,2022-05-26 19:04:44+00:00,2.386105115537728,49.70357031908995,1.0,2.386105115537728,8.589978415935821,6.984883674293074
51.612517,0.428109,60.6,2022-05-26 19:04:45+00:00,1.6710808440914457,51.3746511631814,1.0,1.6710808440914457,6.015891038729205,9.973584896024711
51.612541,0.428085,60.6,2022-05-26 19:04:46+00:00,3.145467973214435,54.520119136395834,1.0,3.145467973214435,11.323684703571965,5.2986286328754355
51.612555,0.428036,61.2,2022-05-26 19:04:47+00:00,3.734544246543686,58.25466338293952,1.0,3.734544246543686,13.444359287557269,4.4628381848981
51.612562,0.42802,61.2,2022-05-26 19:04:48+00:00,1.354588417520081,59.6092518004596,1.0,1.354588417520081,4.876518303072292,12.303860309967249
51.612572,0.427979,61.5,2022-05-26 19:04:49+00:00,3.0501994250978117,62.65945122555741,1.0,3.0501994250978117,10.980717930352123,5.464123601076415
51.612571,0.427956,61.5,2022-05-26 19:04:50+00:00,1.5970742697416096,64.25652549529902,1.0,1.5970742697416096,5.7494673710697946,10.435749283822076
51.612559,0.427894,62.0,2022-05-26 19:04:51+00:00,4.497440779684114,68.75396627498313,1.0,4.497440779684114,16.19078680686281,3.7058112564713483
51.612556,0.427869,62.0,2022-05-26 19:04:52+00:00,1.7636068436014811,70.51757311858461,1.0,1.7636068436014811,6.348984636965332,9.450330002480303
51.612564,0.427822,62.5,2022-05-26 19:04:53+00:00,3.3751375222884974,73.8927106408731,1.0,3.3751375222884974,12.15049508023859,4.938070391681672
51.61256,0.42777,62.7,2022-05-26 19:04:54+00:00,3.629393769581067,77.52210441045418,1.0,3.629393769581067,13.065817570491841,4.592135140131258
51.612559,0.427705,62.9,2022-05-26 19:04:55+00:00,4.503880696910305,82.02598510736448,1.0,4.503880696910305,16.2139705088771,3.7005124665269484
51.612557,0.427684,63.1,2022-05-26 19:04:56+00:00,1.4715770320107362,83.49756213937522,1.0,1.4715770320107362,5.2976773152386505,11.325718126963176
51.612542,0.427642,63.2,2022-05-26 19:04:57+00:00,3.354001292337436,86.85156343171265,1.0,3.354001292337436,12.074404652414769,4.969189101012989
51.612524,0.427609,63.1,2022-05-26 19:04:58+00:00,3.0390812385597172,89.89064467027237,1.0,3.0390812385597172,10.940692458814983,5.4841135719574705
51.612502,0.427572,63.4,2022-05-26 19:04:59+00:00,3.544028000940797,93.43467267121316,1.0,3.544028000940797,12.75850080338687,4.702746892022957
51.612488,0.427533,63.5,2022-05-26 19:05:00+00:00,3.118394562633836,96.553067233847,1.0,3.118394562633836,11.22622042548181,5.34463049236136
51.612479,0.427483,63.7,2022-05-26 19:05:01+00:00,3.6053183791908925,100.1583856130379,1.0,3.6053183791908925,12.979146165087213,4.622800239463737
51.612473,0.427472,63.8,2022-05-26 19:05:02+00:00,1.0130277924953144,101.1714134055332,1.0,1.0130277924953144,3.6469000529831317,16.45232913661029
51.612451,0.427441,63.8,2022-05-26 19:05:03+00:00,3.2561417235667696,104.42755512909997,1.0,3.2561417235667696,11.722110204840371,5.118532324941324
51.612418,0.427406,63.9,2022-05-26 19:05:04+00:00,4.399814786464377,108.82736991556435,1.0,4.399814786464377,15.839333231271759,3.7880382415051015
51.612409,0.427386,64.0,2022-05-26 19:05:05+00:00,1.7093828020849342,110.53675271764928,1.0,1.7093828020849342,6.1537780875057635,9.750107843800894
51.612393,0.427349,64.1,2022-05-26 19:05:06+00:00,3.120545491191957,113.65729820884124,1.0,3.120545491191957,11.233963768291044,5.340946547233474
51.612382,0.427344,64.1,2022-05-26 19:05:07+00:00,1.2719235715635533,114.92922178040479,1.0,1.2719235715635533,4.578924857628792,13.103512694696448
51.61235,0.427356,63.8,2022-05-26 19:05:08+00:00,3.656066943387049,118.58528872379183,1.0,3.656066943387049,13.161840996193376,4.558632794405661
51.612319,0.427355,63.7,2022-05-26 19:05:09+00:00,3.449754771256958,122.0350434950488,1.0,3.449754771256958,12.419117176525049,4.831261284289485
51.612297,0.427385,63.5,2022-05-26 19:05:10+00:00,3.2108867868763373,125.24593028192514,1.0,3.2108867868763373,11.559192432754815,5.190674032727445
51.612266,0.427389,63.3,2022-05-26 19:05:11+00:00,3.4601708412984236,128.70610112322356,1.0,3.4601708412984236,12.456615028674324,4.816717853275859
51.612257,0.427392,63.0,2022-05-26 19:05:12+00:00,1.0226759286648606,129.72877705188841,1.0,1.0226759286648606,3.681633343193498,16.29711446169031
51.612236,0.427355,63.0,2022-05-26 19:05:13+00:00,3.4681296450193124,133.19690669690772,1.0,3.4681296450193124,12.485266722069525,4.80566425496872
51.612231,0.427339,63.2,2022-05-26 19:05:14+00:00,1.2400953576431828,134.4370020545509,1.0,1.2400953576431828,4.464343287515458,13.439826674572737
51.612217,0.427308,63.5,2022-05-26 19:05:15+00:00,2.6528131325755204,137.08981518712642,1.0,2.6528131325755204,9.550127277271875,6.282638781452955
51.612209,0.427301,63.5,2022-05-26 19:05:16+00:00,1.0135873678458083,138.10340255497223,1.0,1.0135873678458083,3.6489145242449097,16.44324623153954
51.612202,0.427294,63.3,2022-05-26 19:05:17+00:00,0.9174299444201498,139.02083249939238,1.0,0.9174299444201498,3.3027477999125394,18.16669138394063
51.612188,0.427251,63.7,2022-05-26 19:05:18+00:00,3.3612986233126323,142.382131122705,1.0,3.3612986233126323,12.100675043925477,4.958401062932429
51.612181,0.427235,63.7,2022-05-26 19:05:19+00:00,1.3545958410323844,143.7367269637374,1.0,1.3545958410323844,4.876545027716584,12.303792881841733
51.61216,0.427201,63.9,2022-05-26 19:05:20+00:00,3.317514507250816,147.05424147098822,1.0,3.317514507250816,11.943052226102939,5.023841381926052
51.61215,0.427191,63.8,2022-05-26 19:05:21+00:00,1.3106146047253056,148.36485607571353,1.0,1.3106146047253056,4.7182125770111005,12.716680103042089
51.612125,0.427152,64.0,2022-05-26 19:05:22+00:00,3.877498706112031,152.24235478182555,1.0,3.877498706112031,13.958995342003313,4.298303604949061
51.612119,0.427135,64.2,2022-05-26 19:05:23+00:00,1.3536447271802574,153.59599950900582,1.0,1.3536447271802574,4.873121017848927,12.312437918171167
51.6121,0.427093,64.3,2022-05-26 19:05:24+00:00,3.5962483461960497,157.19224785520188,1.0,3.5962483461960497,12.94649404630578,4.634459320445964
51.612094,0.427072,64.3,2022-05-26 19:05:25+00:00,1.6005320428683778,158.79277989807025,1.0,1.6005320428683778,5.7619153543261605,10.413203997339323
51.612082,0.427025,64.5,2022-05-26 19:05:26+00:00,3.5188173460160113,162.31159724408627,1.0,3.5188173460160113,12.667742445657641,4.736439839804867
51.612077,0.42701,64.5,2022-05-26 19:05:27+00:00,1.178599263810478,163.49019650789674,1.0,1.178599263810478,4.242957349717721,14.141080160513923
51.612059,0.426962,64.6,2022-05-26 19:05:28+00:00,3.8815084724158058,167.37170498031256,1.0,3.8815084724158058,13.973430500696901,4.293863271228036
51.612051,0.42695,64.6,2022-05-26 19:05:29+00:00,1.2178685538121,168.58957353412467,1.0,1.2178685538121,4.3843267937235595,13.685111266316595
51.612036,0.426912,64.7,2022-05-26 19:05:30+00:00,3.1167356160312027,171.70630915015587,1.0,3.1167356160312027,11.22024821771233,5.3474752818109454
51.612026,0.4269,64.7,2022-05-26 19:05:31+00:00,1.388827077332583,173.09513622748847,1.0,1.388827077332583,4.9997774783972995,12.000534075615153
51.612002,0.426874,64.7,2022-05-26 19:05:32+00:00,3.220848572467033,176.3159847999555,1.0,3.220848572467033,11.59505486088132,5.174619759879214
51.611968,0.426838,64.7,2022-05-26 19:05:33+00:00,4.530843863464424,180.8468286634199,1.0,4.530843863464424,16.311037908471928,3.6784906231403025
51.611954,0.426831,64.7,2022-05-26 19:05:34+00:00,1.631367809924168,182.47819647334407,1.0,1.631367809924168,5.872924115727005,10.216375832156082
51.61193,0.426795,64.6,2022-05-26 19:05:35+00:00,3.6536098495752882,186.13180632291935,1.0,3.6536098495752882,13.152995458471038,4.5616985263503365
51.611897,0.426755,64.6,2022-05-26 19:05:36+00:00,4.599771002932515,190.73157732585187,1.0,4.599771002932515,16.559175610557055,3.6233687842375377
51.611884,0.426739,64.6,2022-05-26 19:05:37+00:00,1.8221962951188662,192.55377362097073,1.0,1.8221962951188662,6.5599066624279185,9.146471602050678
