Latitude,Longitude,Elevation,Time,Distance (m),Cumulative Distance (m),Time Diff (s),Speed (m/s),Speed (km/h),Pace (min/km)
51.63516,0.437601,81.6,2023-09-10 15:07:14+00:00,0.0,0.0,0.0,,,
51.635153,0.437571,81.6,2023-09-10 15:07:15+00:00,2.218263438336964,2.218263438336964,1.0,2.218263438336964,7.985748378013071,7.513384739894417
51.635148,0.437547,81.6,2023-09-10 15:07:16+00:00,1.7522883244504683,3.9705517627874323,1.0,1.7522883244504683,6.308237968021686,9.511372320473269
51.635142,0.437524,81.6,2023-09-10 15:07:17+00:00,1.726669992435047,5.697221755222479,1.0,1.726669992435047,6.21601197276617,9.652491060646971
51.635136,0.4375,81.6,2023-09-10 15:07:18+00:00,1.790721484964599,7.487943240187078,1.0,1.790721484964599,6.446597345872556,9.30723555092441
51.635109,0.437464,81.6,2023-09-10 15:07:19+00:00,3.903403095247967,11.391346335435045,1.0,3.903403095247967,14.05225114289268,4.269778513768356
51.635099,0.437453,81.6,2023-09-10 15:07:20+00:00,1.3482951109987253,12.73964144643377,1.0,1.3482951109987253,4.853862399595411,12.361289847236138
51.635071,0.437414,81.7,2023-09-10 15:07:21+00:00,4.122613185785055,16.862254632218825,1.0,4.122613185785055,14.8414074688262,4.042743259089656
51.635061,0.437403,81.7,2023-09-10 15:07:22+00:00,1.3482954645010827,18.210550096719906,1.0,1.3482954645010827,4.853863672203898,12.361286606295842
51.635015,0.437409,81.8,2023-09-10 15:07:23+00:00,5.1348099168398225,23.345360013559727,1.0,5.1348099168398225,18.48531570062336,3.245819599282077
51.634986,0.437378,81.8,2023-09-10 15:07:24+00:00,3.875202946376927,27.220562959936654,1.0,3.875202946376927,13.950730606956936,4.300850019287108
51.63498,0.437369,81.8,2023-09-10 15:07:25+00:00,0.9131889540994247,28.13375191403608,1.0,0.9131889540994247,3.287480234757929,18.251060300114034
51.63496,0.437323,81.9,2023-09-10 15:07:26+00:00,3.8851805411298006,32.01893245516588,1.0,3.8851805411298006,13.986649948067283,4.289804937049345
51.634954,0.437312,81.9,2023-09-10 15:07:27+00:00,1.012746361124394,33.031678816290274,1.0,1.012746361124394,3.645886900047819,16.45690106273265
51.634948,0.437259,81.9,2023-09-10 15:07:28+00:00,3.7296960904694827,36.761374906759755,1.0,3.7296960904694827,13.426905925690138,4.468639337466426
51.634952,0.437232,81.9,2023-09-10 15:07:29+00:00,1.9215975515987036,38.682972458358456,1.0,1.9215975515987036,6.917751185755333,8.673338833514109
51.634936,0.437193,82.0,2023-09-10 15:07:30+00:00,3.234182522693553,41.91715498105201,1.0,3.234182522693553,11.64305708169679,5.153285737499447
51.634928,0.437182,82.0,2023-09-10 15:07:31+00:00,1.1714368996460285,43.08859188069803,1.0,1.1714368996460285,4.217172838725703,14.227541126374634
51.6349,0.437147,82.0,2023-09-10 15:07:32+00:00,3.9467847640483047,47.035376644746336,1.0,3.9467847640483047,14.208425150573897,4.22284661136963
51.634893,0.437138,82.1,2023-09-10 15:07:33+00:00,0.9974171345676585,48.03279377931399,1.0,0.9974171345676585,3.5907016844435704,16.709825898359988
51.634864,0.437119,82.1,2023-09-10 15:07:34+00:00,3.484408403335786,51.517202182649775,1.0,3.484408403335786,12.54387025200883,4.783212740134277
51.634853,0.43711,82.1,2023-09-10 15:07:35+00:00,1.3733611241307797,52.89056330678056,1.0,1.3733611241307797,4.944100046870807,12.135676752329246
51.634818,0.437092,82.1,2023-09-10 15:07:36+00:00,4.088671295052778,56.97923460183333,1.0,4.088671295052778,14.719216662190002,4.076303880635512
51.634808,0.437086,82.2,2023-09-10 15:07:37+00:00,1.1876259787002317,58.166860580533566,1.0,1.1876259787002317,4.275453523320834,14.033598932306191
51.634783,0.437068,82.2,2023-09-10 15:07:38+00:00,3.04793520433442,61.21479578486799,1.0,3.04793520433442,10.972566735603912,5.468182736616337
51.634773,0.437068,82.2,2023-09-10 15:07:39+00:00,1.1126040344117067,62.3273998192797,1.0,1.1126040344117067,4.0053745238821445,14.97987257926781
51.634759,0.437071,82.3,2023-09-10 15:07:40+00:00,1.5714330955166704,63.898832914796365,1.0,1.5714330955166704,5.657159143860014,10.60603007166961
51.634739,0.437063,82.3,2023-09-10 15:07:41+00:00,2.2931068027439463,66.19193971754031,1.0,2.2931068027439463,8.255184489878207,7.268159793832204
51.634714,0.437051,82.3,2023-09-10 15:07:42+00:00,2.902941904230579,69.09488162177088,1.0,2.902941904230579,10.450590855230084,5.741302174314145
51.634704,0.437046,82.3,2023-09-10 15:07:43+00:00,1.1652154082297213,70.26009703000061,1.0,1.1652154082297213,4.194775469626997,14.303506930094462
51.634674,0.437023,82.4,2023-09-10 15:07:44+00:00,3.698214406023599,73.9583114360242,1.0,3.698214406023599,13.313571861684956,4.5066793962838485
